Date,Close,High,Low,Open,Volume
2018-01-02,108.92102813720705,109.46320743718022,108.38835553481474,108.97809735077652,6080900
2018-01-03,110.00537872314452,110.13854504978605,109.0637004827452,109.3395398329165,6946100
2018-01-04,110.41442108154295,111.63194625359492,110.36685855634433,110.57612205598248,7805300
2018-01-05,113.0587158203125,113.19188215993896,110.73780431764342,111.2799836309858,8590500
2018-01-08,113.5152816772461,114.59964753824632,112.3072706910662,112.82091538616493,6660700
2018-01-09,113.29651641845705,114.1145423841299,112.86848278254465,114.1145423841299,6562400
2018-01-10,113.1728515625,113.2394347264624,111.72703534928704,112.8970049526499,7490300
2018-01-11,113.99085998535156,114.12403355838552,112.88748090166118,113.00162656839602,5982100
2018-01-12,114.22868347167967,114.4759955095439,113.86723299866397,114.25722533748912,5585800
2018-01-16,114.51404571533205,115.988396751363,114.05747745413726,115.265488537946,8803800
2018-01-17,116.02642822265624,116.19764310963588,114.83743796780334,115.28449220773072,7991500
2018-01-18,117.10128784179688,117.18689166777192,116.073998387967,116.54008059577032,8661000
2018-01-19,116.71129608154295,117.61493314997868,115.96936722467298,117.0442192029265,8250700
2018-01-22,118.26173400878906,118.26173400878906,116.42593267873092,116.87299419669124,9355000
2018-01-23,118.5661163330078,119.38414225491069,118.14758941751676,118.51855381733073,5683300
2018-01-24,118.4709930419922,119.32706022814816,117.67198780935377,118.94658914853248,6425200
2018-01-25,119.10830688476562,119.34610497158012,118.54709962623214,118.8990434072454,7166400
2018-01-26,120.15460205078124,120.21167126226214,118.67074449611168,119.63144342213708,5604900
2018-01-29,118.74684143066406,120.68727456379938,118.6041683934654,120.5541082243998,6257900
2018-01-30,117.5197982788086,118.22367846924868,116.84444543599793,117.77661697767846,8154400
2018-01-31,118.16661071777344,118.40440876881723,117.03468967255836,117.73856987168224,7338200
2018-02-01,119.5838851928711,120.0975298544958,118.04295120799694,118.65171363873276,11169700
2018-02-02,115.00868225097656,117.6815307048188,114.80892545092534,117.6815307048188,13937700
2018-02-05,110.59513854980467,115.21793425267202,109.3966413357444,112.90653640123836,16623900
2018-02-06,114.11453247070312,114.42842764684806,107.72251955330428,109.57734149048665,19053300
2018-02-07,113.81017303466795,116.48302137810389,113.39164605302568,114.22869275928812,9294000
2018-02-08,108.30276489257812,113.97187060262095,107.9983836214692,113.6960239417688,12673400
2018-02-09,110.6427001953125,111.489260854711,105.60137754892006,108.9590928325262,17695500
2018-02-12,112.687744140625,113.03968061964328,111.17534472810016,112.04093313686344,11526300
2018-02-13,112.5736083984375,113.00164929200336,111.4131526195126,112.09801224360083,7803900
2018-02-14,114.93254089355467,115.04667929878671,111.7650695220121,111.87921518426378,9206400
2018-02-15,116.5142593383789,116.54284361696676,114.31318265126838,115.9616057201677,6921300
2018-02-16,116.10456085205078,117.19080730395244,115.837764498202,115.89493306841092,6371400
2018-02-20,116.25702667236328,117.2479898070147,115.31370159237476,115.62814328570428,6182800
2018-02-21,114.75153350830078,117.0383711303134,114.73247973888226,116.295150538832,7676100
2018-02-22,114.70391082763672,115.65675941913624,113.97975113225073,114.98023779153051,4994000
