Date,Close,High,Low,Open,Volume
2018-01-02,113.8502960205078,114.43905099161756,113.43326644818974,114.20191946476764,6842100
2018-01-03,114.9378433227539,115.03596498053952,113.58043549588488,113.9565893129326,5350500
2018-01-04,114.92970275878906,115.41215101400236,114.65985564723115,114.84792636959268,4837600
2018-01-05,115.8782196044922,115.96816861499984,114.70888246789256,115.0441480959049,6158800
2018-01-08,116.02542114257812,116.11537016785744,115.23223768620336,115.87005351006628,5129800
2018-01-09,117.86526489257812,119.12453863596258,116.3279589785339,116.41790799429867,8897000
2018-01-10,117.72624206542967,117.8816096643764,117.1947331528107,117.38280380964684,6558600
2018-01-11,118.39675903320312,118.48670803770072,117.49728146554796,117.85707748353828,4962200
2018-01-12,119.18992614746094,119.72962010127884,118.48669197417914,118.560295678659,5450600
2018-01-16,120.0894546508789,121.0707087602226,119.41075066860776,119.72965856607752,8804000
2018-01-17,120.18756103515624,121.28330692061884,118.9609904351208,120.8907953449361,10619700
2018-01-18,120.13850402832033,120.56371867683912,119.3616784523899,120.1466766740781,5554800
2018-01-19,120.49832916259766,120.735460720026,119.72967604690096,120.5801055492004,8738800
2018-01-22,121.13612365722656,121.13612365722656,119.97497154101822,120.2121030565676,7010400
2018-01-23,115.97633361816406,120.56370789712128,115.8046082540304,120.17120882137093,17473600
2018-01-24,116.1725845336914,117.3909698897383,115.95179835399236,117.34190906698744,13034400
2018-01-25,118.0778350830078,118.29044859771092,116.28705283707264,116.3688167080732,7938800
2018-01-26,118.83834838867188,119.05913460894898,117.85709432135047,118.15964443546628,8065600
2018-01-29,117.48908996582033,118.51941713910588,117.36643791058154,118.44582590596262,8013400
2018-01-30,116.46697998046876,117.60361423278276,116.46697998046876,117.26016342891438,8376100
2018-01-31,112.99983978271484,116.5814291977319,112.9262485562657,116.5814291977319,13137400
2018-02-01,114.49627685546876,115.02778577459024,112.02677796435644,112.46016523128831,9393600
2018-02-02,112.58283233642578,114.77431185421264,112.33752817318177,113.67857833398052,9262500
2018-02-05,106.62169647216795,112.02678491496845,99.88373684892484,111.68334663367564,19954100
2018-02-06,107.7992172241211,108.74776827483532,104.6673717138422,106.31097204344984,19193500
2018-02-07,107.46395874023438,109.1075591797431,107.40672525570936,107.84828526963038,10550400
2018-02-08,103.3263168334961,107.32493683832242,103.12188838237547,107.04691713935576,11680200
2018-02-09,105.91845703125,107.0550786016462,102.5740109148645,104.27485070912074,15030900
2018-02-12,106.52357482910156,107.38217677111712,104.40569295017164,106.30278862062404,9963900
2018-02-13,106.27008819580078,106.79342451520355,105.23976084890128,105.65680286162616,6339000
2018-02-14,106.032958984375,106.31097871337526,104.98628619975442,105.84488828267764,6259700
2018-02-15,107.3085708618164,107.34945904437797,105.81215321677811,106.38456281799697,5606400
2018-02-16,108.87857818603516,109.94160853076755,106.9896614656301,107.08779559783336,7970100
2018-02-20,107.01419067382812,109.12389357127287,106.84247777971912,108.64961811581745,6563500
2018-02-21,106.22918701171876,108.28981649870649,106.188298832313,106.95695168678706,6578000
2018-02-22,106.22918701171876,107.13684969431591,105.877563641614,106.38455460706824,5732200
2018-02-23,107.95457458496094,108.00363541441492,106.31914705744524,106.37638053270096,5126800
2018-02-26,108.68699645996094,109.78974628320542,107.80643406267114,108.39073400146944,6684400
2018-02-27,108.35781860351562,109.52640602774018,108.3002186366668,108.80221860935382,7158600
2018-02-28,106.88473510742188,108.90095981470562,106.87649757194995,108.58823484002156,7985900
2018-03-01,104.74507904052734,107.08225411705278,104.11963525836272,106.25107910555336,9424000
2018-03-02,106.01241302490234,106.25106297270575,104.44057568913044,104.44057568913044,6910400
2018-03-05,106.81065368652344,107.23036613949216,105.48570394830872,105.85604142027356,5799800
2018-03-06,105.51863861083984,107.14807591887404,105.27175112605428,106.98348844809,5546500
2018-03-07,106.1934585571289,106.4321210803676,104.73683987345504,104.9096648922562,6391700
2018-03-08,108.67876434326172,108.8762768445102,106.43211457939444,106.43211457939444,6423400
2018-03-09,110.11071014404295,110.12717265971074,108.26729766307731,109.04909763482438,7557800
2018-03-12,109.14784240722656,110.46455463028288,108.8927299633877,110.1106922229498,4942000
2018-03-13,110.56330871582033,111.41917096764998,109.82264637446626,110.1106838223068,9152300
2018-03-14,108.89273834228516,111.67430050488836,108.54708832902254,111.29575057755363,6770600
2018-03-15,109.5017318725586,110.47281946334192,109.01619435577756,109.08203186678162,6147200
2018-03-16,110.0119400024414,110.60446495332006,108.71169017063364,109.58401508242184,14233500
2018-03-19,107.18098449707033,109.83910878605568,106.45678466810898,109.7403588301854,6017000
2018-03-20,107.9792709350586,108.448345887536,106.47327098523752,107.62539591870828,6214300
2018-03-21,107.96282196044922,109.27130956126408,107.52665942684426,108.13563444353412,5158700
2018-03-22,104.82738494873048,107.54311660148684,104.59695991767845,107.370304106809,7560100
2018-03-23,102.95104217529295,105.17301090859604,102.7864546892454,105.03310463898448,8452500
2018-03-26,104.83558654785156,104.95903028773644,103.041555526872,104.02909916734144,8358200
2018-03-27,104.68746948242188,106.24285076967617,104.01265072882292,104.60517573756547,7789900
2018-03-28,104.88497161865234,106.17700910460562,104.68746538300898,105.03310286503736,6868500
2018-03-29,105.46102142333984,105.96302134921189,104.36650286169638,105.31289647335392,6119400
2018-04-02,102.50664520263672,105.23883882386828,101.66723900443488,105.18946383532992,8916900
2018-04-03,105.62562561035156,105.740838095069,102.60539467923168,103.01686963282523,8035000
2018-04-04,107.32088470458984,107.905172021145,104.01262304580966,104.43232919506566,7717100
2018-04-05,107.56778717041016,107.97102458560065,106.57201226423211,107.32089968847008,5621700
2018-04-06,105.4198989868164,107.51018644109595,104.02911149132986,107.16454895135936,6399300
2018-04-09,106.55553436279295,107.92163401599706,105.07422852089212,105.87248453619092,6395800
2018-04-10,107.1892547607422,107.73240486193885,106.399217108345,107.1892547607422,6019300
2018-04-11,106.6789779663086,107.27150277897476,106.18520310334796,106.27572807631688,4575400
2018-04-12,107.33734893798828,108.0615488649819,106.86827402689023,107.05754898700216,4559800
2018-04-13,107.49371337890624,108.15207581928723,106.67900100346674,107.88050084173436,4742300
2018-04-16,108.431884765625,109.35359728146678,108.03687229153287,108.1438598071658,6379600
2018-04-17,107.4278793334961,108.79397924370032,106.00417945741168,108.719916763046,11008700
2018-04-18,105.10717010498048,106.90119499388574,104.46527013948044,106.72838253398488,9383600
2018-04-19,104.96727752685548,105.55980254563224,104.42412750010664,105.03310875668926,5959500
2018-04-20,104.23482513427734,105.58446230984822,103.83157520992832,105.33757485733284,7743900
2018-04-23,104.3747329711914,104.76152041263896,103.51063310078264,104.41587669730993,7501900
2018-04-24,103.8480453491211,104.89318891383122,103.1238454504786,104.46525774713184,6577500
2018-04-25,104.31710815429688,104.39117061528624,103.0991398074043,103.61760214876224,5859600
2018-04-26,105.34583282470705,106.34160792404133,104.20193902041812,104.20193902041812,8211100
2018-04-27,105.55978393554688,105.98770882916013,104.92610901605616,105.11539024981047,4266800
2018-04-30,104.0949478149414,106.14409163710796,104.0949478149414,106.0453416515547,8219400
2018-05-01,103.69991302490234,104.21836917344476,102.8440444219528,103.95502547089175,5122600
2018-05-02,101.63430786132812,103.83981374055638,101.38742039151688,103.29666381841524,7390800
2018-05-03,101.2475128173828,101.79066269872853,99.80735066840752,101.4697127792456,7282900
2018-05-04,102.20216369628906,102.46550744820354,100.23531367573185,100.89366991621289,6127600
2018-05-07,101.70838928222656,103.06625806192577,101.4861955408916,102.16101430166307,6707900
2018-05-08,100.90188598632812,101.626079625433,100.14477359836266,101.10762345774978,5951800
2018-05-09,101.64257049560548,102.08696431128722,100.83607662004724,101.21463291964034,6808600
2018-05-10,103.15675354003906,103.73282215249364,102.04577259413112,102.22682255008516,4948000
2018-05-11,104.71215057373048,105.00841305998206,103.49418815568272,103.50241313463812,5716700
2018-05-14,103.74107360839844,105.0166486028443,103.36251736687628,104.80267984768476,6101600
2018-05-15,102.97574615478516,103.55181500538954,102.3749960837938,103.31315871738916,5875700
2018-05-16,103.15675354003906,103.6093784299242,102.86872237311604,103.23082228502416,3818100
2018-05-17,101.92234802246094,103.35427914893982,101.67546680954236,103.27198541130028,6473400
2018-05-18,102.24330139160156,102.40789515095942,101.4532701825136,101.86474516299336,5433900
2018-05-21,101.81536865234376,102.860512324549,101.48618741715924,102.55602486185644,5558700
2018-05-22,101.1487808227539,102.24329947860788,101.02533707519764,101.88120577201528,7172700
2018-05-23,101.5931625366211,102.02110000019196,101.00886886166926,101.1158563668667,4940800
2018-05-24,100.60562133789062,101.54378368488774,100.0295589418781,101.40388371422888,6923600
2018-05-25,100.70510864257812,101.80775108552858,100.42322722230756,100.77972040592408,4594800
2018-05-29,98.98896026611328,100.14963609229984,98.34229973692813,99.90091758484044,9821900
2018-05-30,100.29058074951172,100.79630377879482,99.1050342534312,99.58588669523726,6423700
2018-05-31,99.1713638305664,100.52271851163924,99.10503804464042,100.24912938857584,10337500
2018-06-01,100.53102111816406,100.58076230011828,99.46154142991834,99.80145004856502,5741000
2018-06-04,101.1030502319336,101.4512574348028,100.33203038836766,101.0201461646504,4853000
2018-06-05,100.71338653564452,101.60875919354991,100.2325341567492,101.18594661140745,5125400
2018-06-06,101.79948425292967,101.79948425292967,100.6968415340819,101.1196606076958,6799300
2018-06-07,102.24716186523438,102.37980712601366,101.3683609212216,101.97357271308393,7414100
2018-06-08,102.85235595703124,103.50730885860472,102.247150557277,102.2720211455991,6208100
2018-06-11,101.6916961669922,103.08449984910304,101.60049978420984,103.02646636234844,5571400
2018-06-12,101.5921859741211,102.12277954789876,101.10304126772256,102.10620126598197,5227300
2018-06-13,101.6667938232422,102.87721076222704,101.5258562942559,102.097905038602,5836900
2018-06-14,101.4844207763672,102.0979184671907,101.21911763960576,101.73313297931864,5239200
2018-06-15,101.65022277832033,101.74971144860292,100.51441751199836,101.2274038360874,13173500
2018-06-18,100.5807647705078,100.98699919185488,99.69367782787388,100.82119103115124,6787400
2018-06-19,101.61707305908205,102.1145038246193,99.95896629050752,100.03358438418456,8572400
2018-06-20,101.17766571044922,101.69168103462688,100.86262773282888,101.49270368806955,6277200
2018-06-21,100.68851470947266,101.34346753616948,100.40663964048063,101.00355899266884,4417200
2018-06-22,101.84089660644533,102.28858611348775,100.85432755544224,100.87919814052668,9501400
2018-06-25,101.63363647460938,102.3300445046168,100.73826375770616,101.82432150817525,8170500
2018-06-26,101.43467712402344,101.88236669653112,100.81288710529198,101.55074408817262,5496400
2018-06-27,100.82118225097656,101.9486953560626,100.6885306738251,101.25228722636813,5666000
2018-06-28,101.14452362060548,101.48443858033298,100.37350363835938,100.9621308446713,5296800
2018-06-29,100.5973129272461,102.12277411457728,100.47296000655044,101.34346207728991,7308700
2018-07-02,100.79632568359376,100.92068497317936,99.57761603097204,100.5973482901863,5481400
2018-07-03,101.73314666748048,102.35493674628314,100.5310217118656,100.85435204682894,4248100
