Date,Close,High,Low,Open,Volume
2018-01-02,105.98351287841795,106.36828070986024,105.49568262664012,106.15529088992432,4395815
2018-01-03,108.8967742919922,109.80373016159474,107.41265571466222,108.10662176649006,9875914
2018-01-04,111.1023406982422,111.52833134198158,109.50141861983695,109.69380255246976,7903785
2018-01-05,111.64517974853516,111.92689626450496,110.6901246798562,111.61083290249142,5434807
2018-01-08,112.3184814453125,112.62080374690218,111.1023382256596,111.76194653224752,5478425
2018-01-09,112.56584167480467,113.04679601944224,112.03677763935552,112.61392943277345,4541523
2018-01-10,112.80632019042967,112.90938261524268,111.65200567953484,111.9337111028798,4366109
2018-01-11,112.820068359375,113.32850457009908,112.20168280437382,113.23231808509463,3969047
2018-01-12,112.09171295166016,113.19106352225596,112.01614336073,112.69635741045064,5263367
2018-01-16,112.57955932617188,113.56896062942228,112.23601431307156,113.43841637571312,8152733
2018-01-17,115.87759399414062,116.20738713108874,114.9225394766773,115.43785153417711,12248660
2018-01-18,116.20053100585938,117.58157619831792,115.53405776966838,116.80516459715484,14915228
2018-01-19,111.56269073486328,113.64456719139054,110.82750182601016,112.99871075347292,22146435
2018-01-22,111.72069549560548,112.66888503116562,110.69693636276618,110.97177677011048,8870917
2018-01-23,114.22857666015624,114.23545260544364,111.6588703133117,111.87186012092256,7809645
2018-01-24,113.6239776611328,115.9257202374895,113.2460747158698,114.57215654834492,5904670
2018-01-25,113.69263458251952,114.59272532597603,113.50025070015958,113.99495681183602,3454415
2018-01-26,114.97752380371094,115.0256225287538,113.91253073854595,114.139272471101,3962143
2018-01-29,114.60650634765624,115.69898135571349,114.06370133386577,115.05311390339938,3678782
2018-01-30,112.42153930664062,114.58587212071896,112.10548705845588,114.201104279643,5127806
2018-01-31,112.47650909423828,113.3628480861449,111.83064176775522,112.51085592277288,4260149
2018-02-01,111.58330535888672,112.77196674632056,111.23976027410902,112.12609935499732,4638173
2018-02-02,109.2677993774414,111.30845279171328,109.15786101436451,111.10232795656182,5493487
2018-02-05,104.80171966552734,108.90364359524342,103.0633884269698,108.48451795582716,9148944
2018-02-06,106.73245239257812,106.83551482233376,102.45188520208708,103.26265468034772,10321614
2018-02-07,105.70867156982422,106.7324306792175,105.31702783657484,105.92853731081256,6432063
2018-02-08,102.40592956542967,106.27069333241748,102.34348106412575,105.79887989926408,7090939
2018-02-09,103.7381591796875,104.4528231421862,100.19255857904118,103.10674144789408,8188402
2018-02-12,105.0495147705078,105.74336981877642,104.28627864716977,104.70258724637353,6151944
2018-02-13,104.59851837158205,104.89688470396882,103.82834961700408,104.70259552961674,5115986
2018-02-14,107.3808822631836,107.5474079306601,104.0781324202281,104.20996201028198,5731034
2018-02-15,108.24818420410156,108.8379620862056,106.64537620772931,107.89432411947504,5882286
2018-02-16,108.36612701416016,109.4832341665702,108.02614317726636,108.04001939054416,4479913
2018-02-20,107.65841674804688,108.21349861013832,106.76335098303244,108.0955452371731,4696122
2018-02-21,106.8257827758789,108.78938330989148,106.78414306008234,107.84574539943704,3900116
2018-02-22,106.2845687866211,107.57514529742316,106.01396599916777,107.20046536667184,4209732
2018-02-23,107.90818786621094,108.13715091832948,106.9020904383068,107.06168349968917,3405881
2018-02-26,110.03140258789062,110.23955689784049,107.90126504744408,108.10941935739392,3776374
2018-02-27,108.62285614013672,110.86400306739904,108.60897992653078,109.94811759744582,4432216
2018-02-28,108.12328338623048,109.72609132609672,108.10247460221731,109.28201925044812,3978461
2018-03-01,106.72168731689452,108.91427291578582,106.01395616349384,107.91511914355245,4225108
2018-03-02,107.19351196289062,107.38085744840566,105.38254990047896,106.01395634704988,3411111
2018-03-05,108.90042114257812,109.27510112265416,106.68008261967503,106.93680922677822,3839448
2018-03-06,108.04696655273438,109.55263002906035,107.65841037969416,109.1293888553372,3855242
2018-03-07,109.85101318359376,110.20487333581264,107.36007160320096,107.54741714806644,4819654
2018-03-08,108.3869400024414,110.71828765246092,107.59594052377558,110.32278791312802,6752558
2018-03-09,110.53789520263672,110.72522962311736,109.14325268024317,109.26120603284066,5253221
2018-03-12,111.19705200195312,111.72438133105494,110.23259426748544,110.76686724044022,5296421
2018-03-13,110.54485321044922,112.48070153704587,110.19098203228356,111.07911518855042,4378138
2018-03-14,109.71224212646484,111.48850871764482,109.4485718441014,111.13463748396671,3798863
2018-03-15,110.74603271484376,111.88395957660283,109.9897293546488,110.1215699752559,4048648
2018-03-16,111.19705200195312,112.39048386768717,110.76686724044022,111.05827879442272,9688784
2018-03-19,109.17796325683594,110.9403535379101,108.55350027640216,110.81545651206538,5734172
2018-03-20,108.37998962402344,109.58036497982604,107.7485832387636,109.29587495735932,4536188
2018-03-21,108.72002410888672,109.76773937078556,108.18575100969694,108.63675573493748,3642381
2018-03-22,105.5283203125,107.72089595372606,105.46587178563004,107.54743766744056,4964630
2018-03-23,103.30792999267578,105.86825187993284,103.06507965263236,105.63927775294404,4645181
2018-03-26,106.41641235351562,106.6176230013646,104.2723987790642,104.91768151498052,4292679
2018-03-27,105.40339660644533,107.45720952907456,104.8829997303816,106.81885927625882,4062350
2018-03-28,105.82662963867188,106.75639134149996,105.38950121504485,105.51439821447902,3833381
2018-03-29,106.45802307128906,106.77719810046965,104.82746293210371,106.2082291030646,3577320
2018-04-02,104.126708984375,106.42336127142369,102.98878169754906,106.39560883810508,5387318
2018-04-03,103.97406768798828,104.77200004330676,102.89858882890876,104.63322679142622,4325942
2018-04-04,106.93679809570312,107.17964846155436,102.30878707878672,102.61408594721604,5026344
2018-04-05,106.8743667602539,107.49189716637396,106.3956095961103,107.15884581538845,3331928
2018-04-06,104.4736099243164,106.81883390918448,103.75893511372249,106.47885007608514,3841853
2018-04-09,105.944580078125,107.31147016696016,105.2854211759508,105.3270498164856,4616207
2018-04-10,107.8180160522461,108.65757700171748,107.37394389236358,107.5682220015638,3981494
2018-04-11,107.79717254638672,108.08859518346578,106.77026628413827,107.1102612064626,3458599
2018-04-12,109.6775131225586,110.30891959222652,108.70612281322028,108.76162766678472,5898812
2018-04-13,108.73390197753906,110.4754723930986,108.17882008222432,110.09384874502196,4243727
2018-04-16,109.55262756347656,110.41995190011473,109.399989200241,109.62201971206788,4379393
2018-04-17,111.64807891845705,112.40438252987056,109.98283331869366,110.19793127960452,10677045
2018-04-18,103.23856353759766,105.90296293702272,102.87081615362771,105.5629679830895,21319258
2018-04-19,102.48226165771484,103.52997681787195,101.73290173691414,103.51610060262703,8458061
2018-04-20,100.53945922851562,102.66958540217207,100.26885644784686,102.62102419107192,8645818
2018-04-23,101.20557403564452,101.27495511303545,100.1439715680038,100.6296723329216,5560118
2018-04-24,100.99742126464844,102.20471847596896,100.28274632188392,101.65658027026232,5142659
2018-04-25,101.26106262207033,101.58023767555576,99.99130605194844,101.15698548551516,7663414
2018-04-26,101.80228424072266,102.24635635796857,101.44148049050764,101.71902694808556,4462027
2018-04-27,101.63572692871094,102.16999981712236,101.06676904969954,101.88552087761668,3352953
2018-04-30,100.58109283447266,102.2602255309536,100.58109283447266,101.8994218055864,4618613
2018-05-01,100.60885620117188,100.62273241716431,99.54726476858131,100.36600580971268,4637336
2018-05-02,98.83952331542967,100.483959948577,98.57585308983468,100.23416593755088,5433865
2018-05-03,98.52035522460938,98.68688088564922,97.07019656688615,98.61749980788008,5249456
2018-05-04,99.85255432128906,100.15784211893695,97.33386077573635,97.9028188013452,4604701
2018-05-07,99.37378692626952,100.13703411230382,98.97135454824718,99.9149925266975,3825222
2018-05-08,99.2211685180664,99.57502867825346,98.5689419936644,99.2211685180664,5616079
2018-05-09,100.04898071289062,100.33662891567946,99.11591842591211,99.55087869829843,4389016
2018-05-10,101.19252014160156,101.255661884391,100.32960911724874,100.42783209432784,3898024
2018-05-11,101.12234497070312,101.62044687217563,100.72947554989868,101.10129399563864,3214567
2018-05-14,101.234619140625,101.80989314003376,101.12236591257935,101.35388189692566,3364041
2018-05-15,100.84174346923828,101.01713844697194,100.26646944114556,100.67338041476924,4277512
2018-05-16,101.4661102294922,101.74673766305624,100.5119971105648,100.81366432338297,3314460
2018-05-17,101.37492370605467,101.85900666385076,100.8627914373482,101.37492370605467,3292494
2018-05-18,101.08026123046876,101.68359565446644,101.01711949822194,101.353867938653,2805581
2018-05-21,102.06946563720705,102.4553143986865,101.50120118829432,101.69062640370824,3027856
2018-05-22,101.78883361816406,102.56756302888662,101.72569188252054,102.09050084639108,2389064
2018-05-23,101.49417877197266,101.51521855057196,100.65931722190008,101.2696723531774,3618846
2018-05-24,101.07324981689452,101.3608868034837,100.28751084839038,101.29774506542014,3555040
2018-05-25,100.77156829833984,101.42401417033358,100.6452848401064,100.9539727614204,5140358
2018-05-29,99.07384490966795,100.24544411529388,98.36526656526844,99.99287710250526,4746330
2018-05-30,100.05599212646484,100.39274058866864,99.49474842190142,99.55086943315916,5353951
2018-05-31,99.13695526123048,100.189291472941,98.95455076576047,100.189291472941,7144494
2018-06-01,99.5859832763672,100.21036892173429,99.35446723311892,99.92273184884972,4034945
2018-06-04,100.35064697265624,100.44184921201736,99.74730132950162,99.83149404131944,3174924
2018-06-05,100.8136749267578,101.0802721364166,100.35065416920392,100.3576636972499,2966456
2018-06-06,101.52224731445312,101.52925684209876,100.70142714821684,101.26267084499416,3368225
2018-06-07,101.97827911376952,102.91836221580044,101.67661182552553,101.725712120947,4515059
2018-06-08,102.52548217773438,102.72892645965688,101.28372071718938,101.72570171207325,5450183
2018-06-11,102.83417510986328,103.41645867294832,102.52548711195688,102.86223561924928,3409960
2018-06-12,103.03759002685548,103.49360116770043,102.86220629452754,103.1989547058172,2761963
2018-06-13,102.67279052734376,103.4585406248338,102.56755803883377,102.98147846554798,3104737
2018-06-14,101.86602020263672,103.11479124979329,101.78884820327332,102.88327525170313,3479310
2018-06-15,101.99928283691406,102.05541503621312,100.81365388762627,101.6555249038439,9535336
2018-06-18,101.3608856201172,101.38894612618915,100.42080268006164,101.1504206272485,4483574
2018-06-19,100.95398712158205,101.17848237023118,100.28751090357385,100.40677365450216,3647402
2018-06-20,100.0630111694336,101.3889428207446,99.90866719374073,101.17847783473742,3483075
2018-06-21,99.0948715209961,100.42081456985473,98.80021377769523,100.03495457235718,4066534
2018-06-22,99.11591339111328,99.48773190240644,98.76513466126684,99.36846914977792,5869420
2018-06-25,97.3690185546875,98.49852661233312,97.0112303361756,98.49852661233312,9348207
2018-06-26,97.57250213623048,98.1127061793836,97.0463395463174,97.76893691628676,4329917
2018-06-27,96.44998931884766,98.06356910342512,96.4289383418102,97.5935276597664,4290483
2018-06-28,98.24597930908205,98.5967580304162,96.7797226862792,96.88495518294656,4731790
2018-06-29,98.00745391845705,99.17203210828932,97.94431218092072,98.44241415867658,3880765
2018-07-02,98.11970520019533,98.37227217416894,96.9551269004912,97.01124791811648,3562048
2018-07-03,97.916259765625,98.87738256918377,97.77594602587554,98.67393828401036,2053507
2018-07-05,99.2211456298828,99.2211456298828,98.1688094431058,98.55466940412278,3916956
2018-07-06,99.9578094482422,100.28052778770578,99.0387771304942,99.2913329802774,2980054
2018-07-09,101.29774475097656,101.5292607240479,99.95076206667513,100.03494358561257,4084316
2018-07-10,101.52224731445312,102.13961202170962,101.20653863718648,101.38193359092668,3950742
2018-07-11,101.68359375,102.56054606308513,101.02412713339656,101.02412713339656,3688824
2018-07-12,102.74295806884766,103.0095440669776,102.2448449082793,102.32201689664925,3262997
2018-07-13,102.35711669921876,103.11479527039316,102.28695422579077,102.74297671108098,3203480
2018-07-16,102.04841613769533,102.279932116336,101.17147490635448,102.1957393980443,3628365
2018-07-17,100.6663589477539,101.72570474297164,100.56112644082044,101.55032096385916,5331148
2018-07-18,101.38894653320312,101.58539247115328,100.14017562668506,100.68037956139024,7254324
2018-07-19,104.70030212402344,105.61232458877431,103.3042079198785,103.72513791981606,15329967
2018-07-20,102.67279052734376,104.43370472271062,102.60964879477216,104.2372588003421,6709672
2018-07-23,102.21678924560548,102.91834670184492,101.7327175121058,102.6728004724282,4077203
2018-07-24,102.69386291503906,103.15688372155452,102.37114465757053,102.91835819084444,4070614
2018-07-25,102.86221313476562,102.883252913541,102.07646305706244,102.43426246684864,3797921
2018-07-26,102.92536163330078,104.7213459328152,102.86922942577765,103.43047311970984,4997788
2018-07-27,101.83090209960938,103.22700711136449,101.4871441885967,103.05161219546538,3921768
2018-07-30,102.06946563720705,102.5956281289195,101.50822191360405,101.58539390536576,3774177
2018-07-31,101.67660522460938,102.28694929053476,101.13640123406662,102.24485852690717,5726013
2018-08-01,100.67337799072266,101.85900725337288,100.56112475978276,101.5573287947213,3544266
2018-08-02,100.29452514648438,100.5751526184852,99.85254415634726,100.22437387714892,4018104
2018-08-03,103.61988830566406,103.77423226610372,100.32257772364514,100.49094073794946,8424066
2018-08-06,102.44829559326172,103.26911572439931,102.12557740214902,103.09373197548712,4093730
2018-08-07,103.13582611083984,103.57780705726702,102.67279418702913,102.88325917155092,3670205
2018-08-08,103.05164337158205,103.4304826198496,102.59563212854422,103.36033135066285,3745831
2018-08-09,102.66163635253906,103.49132463699362,102.63327268238228,103.20058004043037,3235801
2018-08-10,102.4559555053711,102.87434782461985,102.03047792962045,102.47013733667605,3141243
2018-08-13,101.20079803466795,102.32832728338062,101.07315022431884,102.22194656255498,2989991
2018-08-14,101.66172790527344,101.98793266261522,101.35680155408696,101.4064436229153,2991560
2018-08-15,102.05175018310548,102.11556276097996,100.69730048788335,101.08731780270725,4436609
2018-08-16,103.06582641601562,103.30692888262176,102.37795661937736,102.37795661937736,5492232
2018-08-17,103.57638549804688,103.81040268617792,102.60487914559825,102.6757883003497,2801816
2018-08-20,103.89550018310548,104.35643796341516,103.64020460121068,103.79621605274632,2614686
